ShanghaiOpen,ShanghaiHigh,ShanghaiLow,ShanghaiClose
1387.0,1395.31,1373.42,1384.13
1385.5,1397.17,1366.5,1388.81
1388.62,1407.36,1385.96,1407.33
1408.49,1409.12,1384.74,1386.2
1381.88,1383.08,1370.5,1373.22
1371.28,1378.2,1363.69,1366.26
1365.67,1424.55,1364.01,1404.51
1402.37,1413.08,1387.55,1389.04
1388.07,1400.95,1380.32,1390.46
1388.08,1397.59,1382.94,1395.85
1396.62,1404.72,1390.94,1400.77
1401.02,1401.25,1382.24,1384.96
1378.79,1378.79,1357.08,1368.2
1361.99,1377.82,1358.32,1368.45
1366.52,1369.87,1350.84,1354.51
1354.38,1364.41,1344.81,1360.2
1359.87,1371.23,1357.03,1358.22
1357.23,1357.27,1333.48,1340.45
1338.31,1349.48,1327.77,1341.74
1339.93,1339.94,1322.98,1325.41
1323.79,1347.15,1317.56,1344.63
1344.46,1346.97,1334.29,1339.78
1339.62,1340.95,1330.22,1334.42
1333.31,1337.73,1314.6,1320.61
1342.3,1360.75,1331.76,1342.06
1340.75,1340.77,1319.86,1321.46
1319.07,1328.61,1303.19,1327.93
1327.81,1333.22,1319.83,1327.12
1321.21,1325.68,1312.31,1324.29
1322.84,1323.26,1302.11,1309.33
1307.47,1307.47,1281.75,1284.31
1281.58,1287.75,1270.94,1287.08
1285.32,1285.32,1259.43,1260.32
1266.23,1305.73,1266.23,1300.36
1303.29,1374.04,1301.38,1355.23
1364.25,1377.99,1354.2,1371.2
1373.5,1415.64,1368.54,1414.7
1423.97,1463.79,1422.9,1463.22
1466.2,1467.54,1436.51,1448.56
1444.25,1451.41,1414.7,1420.15
1417.39,1464.98,1408.61,1464.78
1475.09,1496.21,1434.31,1435.56
1452.51,1466.4,1419.31,1427.4
1430.22,1438.05,1416.6,1435.59
1436.71,1438.98,1417.83,1420.01
1418.11,1420.05,1390.68,1396.7
1395.67,1423.2,1373.93,1422.93
1424.23,1437.57,1409.22,1413.15
1410.61,1410.61,1380.69,1384.44
1382.36,1393.65,1372.06,1386.72
1386.86,1387.36,1331.13,1332.94
1328.47,1340.12,1312.55,1330.52
1332.52,1341.78,1316.32,1335.39
1339.06,1361.81,1334.47,1337.62
1337.71,1337.72,1311.88,1330.58
1331.22,1340.96,1304.54,1310.55
1310.85,1330.56,1294.04,1329.36
1337.25,1346.88,1308.89,1311.15
1309.62,1325.2,1289.87,1324.78
1326.92,1343.03,1314.87,1342.8
1340.82,1356.63,1336.75,1341.74
1316.6,1337.28,1304.07,1320.54
1317.66,1323.1,1304.29,1305.29
1303.88,1306.28,1290.99,1301.53
1304.58,1327.5,1301.32,1326.75
1328.12,1338.26,1301.36,1304.78
1308.65,1315.94,1298.71,1305.13
1303.52,1307.62,1292.91,1304.23
1304.37,1313.15,1299.94,1307.43
1310.32,1360.71,1302.7,1354.39
1358.65,1379.86,1346.03,1347.07
1346.84,1360.33,1341.12,1352.22
1354.48,1370.62,1354.48,1370.05
1372.58,1376.19,1361.28,1370.39
1370.7,1370.79,1350.52,1356.14
1353.5,1368.06,1352.89,1367.83
1369.81,1380.08,1365.24,1379.96
1381.58,1387.34,1374.41,1383.02
1383.53,1383.79,1368.14,1371.24
1371.32,1380.77,1358.45,1359.13
1354.58,1354.58,1335.61,1337.43
1336.0,1341.48,1332.29,1340.77
1340.92,1342.55,1332.97,1334.94
1333.57,1334.06,1324.55,1333.09
1333.01,1343.71,1332.86,1337.2
1337.81,1342.83,1327.38,1339.64
1339.82,1340.88,1322.82,1323.75
1331.28,1337.87,1322.05,1326.44
1326.74,1352.46,1318.47,1338.81
1336.63,1340.37,1316.64,1317.72
1312.61,1314.4,1299.8,1309.7
1309.07,1315.89,1303.15,1307.55
1307.34,1317.82,1291.86,1313.05
1311.03,1317.62,1302.48,1305.02
1303.94,1303.94,1288.24,1290.49
1286.07,1286.07,1272.15,1275.46
1275.09,1285.71,1271.03,1275.17
1277.18,1307.73,1275.06,1307.57
1308.58,1308.59,1280.72,1282.72
1285.41,1292.31,1276.73,1280.27
1280.93,1283.63,1271.91,1278.94
1278.69,1285.55,1270.89,1274.31
1273.15,1280.57,1264.15,1273.71
1260.78,1260.78,1238.18,1242.77
1241.68,1258.58,1235.75,1251.94
1252.49,1252.73,1234.24,1239.43
1239.32,1256.31,1235.51,1244.75
1243.58,1252.72,1236.09,1252.4
1252.52,1260.87,1247.84,1257.46
1257.17,1257.19,1246.42,1256.92
1255.72,1259.5,1251.02,1256.31
1255.87,1268.86,1243.87,1245.62
1215.78,1226.04,1207.05,1225.45
1225.08,1225.08,1214.64,1218.11
1213.37,1213.96,1199.17,1204.39
1201.93,1237.91,1189.21,1234.48
1258.02,1265.95,1239.8,1255.78
1252.35,1254.87,1239.16,1254.23
1252.37,1254.23,1240.13,1241.96
1239.58,1241.14,1223.88,1225.89
1223.73,1226.3,1208.86,1213.67
1210.76,1210.76,1190.17,1191.82
1189.5,1203.07,1187.26,1188.93
1189.5,1253.16,1189.5,1252.5
1253.81,1269.16,1236.18,1242.31
1238.61,1274.12,1235.64,1269.0
1276.02,1291.46,1270.32,1278.88
1280.03,1280.03,1263.71,1276.13
1275.66,1278.62,1258.56,1258.97
1285.63,1312.53,1282.78,1309.28
1309.62,1316.59,1299.15,1309.47
1307.04,1310.97,1296.98,1309.95
1311.37,1328.53,1311.21,1312.45
1311.44,1315.14,1298.93,1306.0
1305.25,1308.76,1295.64,1303.41
1303.31,1316.72,1285.92,1287.45
1285.2,1295.25,1276.88,1294.34
1294.16,1299.6,1286.48,1287.71
1288.41,1296.88,1287.74,1293.74
1298.25,1318.9,1296.91,1318.27
1321.21,1326.08,1310.23,1316.79
1316.9,1316.9,1282.53,1286.23
1284.51,1292.53,1278.15,1289.94
1288.98,1304.11,1271.51,1293.5
1293.13,1293.26,1266.64,1269.14
1267.05,1268.19,1247.89,1255.59
1255.98,1257.79,1242.51,1243.47
1242.45,1248.03,1223.62,1227.4
1226.14,1232.82,1220.82,1231.05
1230.68,1231.68,1202.43,1206.92
1205.76,1218.01,1194.32,1201.65
1200.26,1208.61,1187.58,1208.19
1204.85,1204.85,1185.46,1200.11
1199.69,1209.23,1194.59,1195.02
1192.45,1192.45,1171.81,1172.57
1168.83,1181.53,1162.03,1181.24
1180.37,1237.8,1173.54,1223.57
1212.12,1218.28,1196.95,1202.97
1200.69,1209.34,1189.26,1191.74
1191.2,1220.42,1183.91,1214.87
1216.73,1248.06,1213.65,1225.49
1225.05,1249.2,1218.76,1248.52
1248.15,1252.81,1235.36,1240.97
1239.13,1239.13,1218.51,1219.51
1228.97,1254.32,1228.97,1248.2
1252.21,1253.6,1233.24,1234.33
1229.68,1229.68,1213.2,1216.96
1212.39,1212.39,1190.98,1197.73
1196.28,1202.49,1191.23,1199.9
1198.96,1198.96,1178.64,1184.19
1182.21,1190.54,1167.99,1172.56
1171.03,1177.89,1163.4,1169.19
1166.34,1166.34,1146.41,1157.97
1155.64,1169.15,1151.64,1165.34
1165.1,1166.2,1148.14,1148.76
1145.75,1172.71,1135.73,1169.12
1168.33,1170.2,1155.98,1159.15
1160.62,1165.39,1130.41,1130.84
1126.82,1135.8,1108.42,1135.56
1134.6,1140.17,1121.87,1124.27
1122.18,1122.92,1099.84,1103.99
1101.61,1120.17,1093.28,1107.63
1105.4,1105.4,1082.14,1095.47
1091.26,1108.18,1083.94,1099.64
1099.74,1108.84,1090.3,1102.96
1101.75,1107.23,1083.12,1103.47
1100.49,1108.61,1094.67,1099.27
1095.31,1095.31,1069.44,1070.84
1066.0,1078.1,1057.54,1073.85
1072.52,1082.18,1064.88,1072.14
1071.21,1077.44,1055.82,1058.87
1056.32,1068.21,1050.06,1051.95
1061.61,1070.5,1057.75,1060.74
1059.61,1063.52,1035.71,1039.19
1036.73,1036.73,1008.75,1016.06
1013.9,1019.92,1000.52,1013.64
1010.38,1034.85,998.23,1034.38
1036.62,1055.63,1029.54,1030.94
1044.18,1118.69,1040.16,1115.58
1118.81,1146.42,1103.68,1131.05
1130.55,1130.55,1101.83,1108.29
1105.96,1112.1,1085.87,1106.29
1108.34,1119.68,1092.4,1093.46
1090.46,1090.46,1070.07,1072.84
1071.77,1086.35,1064.03,1086.01
1090.11,1094.67,1079.08,1085.61
1087.85,1115.86,1073.41,1115.62
1115.67,1115.67,1098.9,1101.49
1098.96,1103.25,1090.74,1102.03
1100.56,1106.75,1092.48,1093.7
1091.99,1102.23,1087.69,1101.88
1108.46,1129.96,1108.46,1124.64
1120.95,1120.95,1105.34,1108.59
1111.67,1113.52,1103.91,1104.99
1103.48,1103.48,1078.1,1080.94
1077.31,1077.31,1053.63,1055.59
1043.88,1047.82,1032.52,1039.04
1040.7,1044.78,1028.22,1033.55
1033.22,1044.05,1030.5,1038.6
1036.41,1036.41,1015.4,1017.98
1026.79,1043.21,1009.04,1011.5
1007.9,1048.92,1004.08,1046.16
1044.58,1045.94,1033.81,1037.39
1035.53,1049.88,1033.17,1040.42
1039.61,1046.36,1021.99,1026.12
1023.38,1023.38,1008.52,1012.1
1011.01,1020.68,1004.66,1014.36
1013.98,1025.1,1008.68,1021.05
1020.69,1022.04,1009.99,1020.63
1026.13,1054.64,1024.0,1046.32
1045.27,1048.97,1040.59,1045.4
1046.54,1078.06,1046.54,1072.81
1072.56,1090.19,1068.5,1089.91
1090.11,1097.63,1083.36,1086.55
1084.97,1088.48,1077.12,1083.03
1082.8,1094.15,1081.12,1088.95
1089.53,1104.04,1084.8,1104.04
1106.32,1120.68,1103.9,1107.7
1104.91,1108.16,1099.13,1102.59
1102.62,1129.07,1102.6,1128.74
1131.8,1146.73,1131.8,1138.88
1139.12,1152.94,1130.59,1152.53
1153.21,1165.13,1144.95,1165.03
1165.44,1184.26,1164.1,1183.58
1185.27,1192.05,1161.79,1167.92
1167.03,1187.8,1163.85,1187.01
1188.02,1192.92,1170.11,1177.28
1175.18,1193.57,1160.08,1192.83
1194.44,1201.76,1146.56,1148.04
1144.46,1157.37,1132.87,1150.18
1148.97,1162.04,1142.68,1158.6
1158.83,1159.63,1139.24,1149.96
1151.45,1171.43,1151.45,1167.14
1168.0,1172.69,1157.18,1172.47
1173.01,1174.54,1163.99,1171.86
1172.0,1172.01,1147.93,1154.43
1151.62,1153.77,1145.27,1146.39
1145.81,1163.52,1140.1,1162.8
1163.7,1185.76,1160.05,1184.93
1187.06,1188.91,1179.11,1188.85
1197.23,1201.82,1172.06,1173.32
1170.77,1194.59,1168.58,1194.31
1196.27,1201.46,1184.79,1194.41
1194.49,1204.46,1184.42,1189.63
1189.75,1191.93,1181.43,1188.21
1188.25,1207.4,1186.22,1207.16
1209.27,1217.41,1204.55,1217.26
1217.52,1218.94,1210.72,1217.28
1217.42,1217.76,1208.56,1212.95
1213.49,1220.97,1210.19,1220.63
1222.26,1223.57,1204.87,1212.62
1210.85,1210.85,1186.98,1187.99
1185.69,1185.69,1147.19,1159.96
1157.3,1164.6,1149.74,1151.98
1150.93,1155.6,1147.27,1155.04
1155.05,1157.8,1132.53,1133.24
1131.32,1142.49,1129.05,1131.77
1134.44,1155.78,1134.44,1155.48
1156.77,1158.7,1150.63,1155.61
1153.67,1153.67,1137.29,1138.95
1137.95,1157.3,1133.9,1157.19
1157.48,1165.67,1152.25,1161.85
1162.02,1165.36,1152.09,1152.61
1152.37,1154.32,1135.51,1139.55
1138.38,1138.38,1121.97,1131.38
1131.26,1142.04,1129.67,1141.2
1141.05,1150.59,1132.48,1134.61
1133.45,1136.31,1119.38,1135.95
1135.61,1145.99,1132.36,1141.32
1141.33,1143.46,1133.92,1141.17
1140.17,1140.17,1121.29,1121.92
1119.43,1119.43,1094.57,1097.16
1093.93,1101.27,1087.48,1097.78
1097.59,1102.02,1067.41,1080.87
1079.04,1096.15,1078.29,1092.82
1091.68,1094.15,1074.3,1089.95
1090.0,1108.88,1090.0,1104.79
1104.59,1111.44,1090.82,1095.27
1094.26,1100.43,1087.85,1100.05
1099.53,1100.95,1089.83,1100.65
1099.94,1111.12,1092.54,1110.15
1110.55,1117.06,1107.64,1108.15
1106.94,1106.94,1086.1,1088.3
1085.69,1094.31,1078.58,1090.2
1089.56,1089.71,1083.02,1088.65
1088.51,1099.03,1082.51,1087.51
1086.83,1096.3,1075.43,1095.89
1094.88,1098.68,1090.36,1095.31
1095.52,1122.61,1093.53,1117.0
1117.78,1122.88,1114.24,1119.94
1119.69,1119.69,1098.49,1098.66
1096.56,1106.48,1093.95,1105.75
1113.83,1119.35,1106.94,1110.82
1109.57,1110.31,1095.34,1096.99
1095.3,1099.58,1090.72,1099.26
1098.78,1104.56,1094.44,1098.75
1099.76,1102.76,1089.56,1094.29
1093.1,1093.1,1077.41,1079.2
1077.58,1089.59,1074.01,1087.79
1087.74,1100.05,1086.73,1099.62
1100.69,1106.34,1092.99,1098.32
1097.52,1114.58,1094.74,1113.48
1115.75,1118.53,1109.08,1116.37
1115.77,1119.42,1106.75,1117.85
1117.47,1127.63,1110.21,1125.39
1125.67,1134.85,1121.56,1123.56
1122.73,1127.94,1118.94,1127.51
1127.84,1134.5,1123.5,1131.75
1131.8,1136.39,1126.99,1136.34
1135.98,1142.39,1128.94,1130.76
1129.56,1136.0,1125.95,1135.24
1135.71,1144.94,1135.07,1144.87
1157.49,1158.16,1149.85,1154.29
1155.12,1157.2,1149.27,1157.03
1157.51,1169.87,1157.51,1169.86
1171.58,1173.06,1158.97,1161.06
1163.88,1181.0,1161.91,1180.96
1183.31,1197.84,1180.45,1197.27
1198.81,1215.54,1191.61,1209.42
1210.32,1217.31,1205.25,1215.67
1215.85,1220.76,1203.65,1220.62
1219.81,1223.56,1204.04,1211.05
1208.77,1227.3,1205.28,1226.7
1228.16,1231.22,1214.88,1221.46
1200.26,1209.02,1198.84,1208.44
1207.53,1234.53,1206.36,1233.35
1235.08,1251.96,1230.85,1251.58
1251.41,1258.7,1247.21,1255.31
1254.78,1257.35,1244.27,1255.77
1256.01,1262.09,1247.01,1252.06
1251.27,1260.17,1245.92,1258.05
1263.0,1287.67,1263.0,1287.63
1289.45,1297.4,1270.4,1282.1
1282.12,1291.74,1276.02,1290.06
1288.97,1288.97,1266.81,1269.45
1269.54,1284.1,1266.22,1282.66
1283.78,1284.95,1267.56,1279.64
1279.63,1286.42,1275.85,1286.33
1289.14,1300.99,1288.64,1299.17
1298.5,1298.5,1268.56,1270.63
1269.4,1280.04,1265.14,1267.41
1266.65,1288.55,1256.81,1288.42
1288.85,1297.94,1282.91,1284.23
1284.13,1289.94,1273.94,1288.85
1289.43,1297.34,1286.96,1296.87
1297.69,1304.61,1293.47,1297.19
1294.81,1299.47,1277.74,1299.03
1299.15,1308.2,1297.76,1306.59
1306.59,1307.64,1281.57,1285.67
1284.61,1295.41,1275.62,1293.3
1292.75,1296.85,1286.64,1288.96
1288.26,1288.26,1257.54,1259.92
1256.69,1258.24,1238.16,1250.38
1247.46,1253.76,1242.68,1245.17
1245.19,1253.91,1240.75,1245.65
1245.3,1260.07,1245.3,1259.67
1260.42,1262.75,1250.28,1259.04
1259.23,1275.52,1258.15,1274.81
1274.62,1277.19,1270.83,1274.19
1273.01,1276.63,1265.61,1269.46
1269.58,1288.97,1264.41,1288.42
1288.56,1297.61,1285.43,1290.4
1289.46,1296.91,1281.13,1296.71
1296.19,1302.79,1289.53,1302.46
1302.14,1308.06,1293.3,1294.7
1296.07,1296.59,1283.68,1295.92
1295.76,1302.65,1293.0,1298.79
1299.38,1313.13,1296.59,1305.57
1305.84,1308.5,1293.83,1294.72
1291.52,1298.75,1285.73,1298.3
1298.68,1319.49,1298.68,1319.47
1319.84,1330.11,1315.33,1329.8
1330.56,1341.5,1326.53,1340.16
1341.74,1348.52,1336.14,1339.74
1340.65,1345.29,1330.51,1342.97
1344.24,1359.41,1339.52,1359.08
1360.98,1366.52,1350.32,1362.23
1361.74,1364.69,1355.66,1360.13
1359.28,1364.32,1331.68,1332.33
1360.64,1383.65,1353.4,1378.61
1379.81,1391.38,1370.15,1385.11
1389.13,1399.55,1378.8,1396.7
1398.1,1404.19,1376.96,1385.9
1385.92,1419.89,1383.45,1416.79
1423.41,1429.06,1402.27,1409.79
1405.9,1409.27,1386.13,1399.77
1399.07,1426.63,1397.35,1417.48
1418.9,1424.47,1407.14,1416.73
1403.52,1444.71,1389.35,1440.22
1446.99,1497.2,1446.99,1497.1
1503.24,1532.75,1497.99,1531.16
1537.56,1554.03,1518.34,1545.69
1547.56,1583.76,1536.29,1537.38
1532.88,1603.21,1531.23,1602.83
1616.26,1664.94,1606.57,1664.09
1658.69,1678.6,1604.78,1613.25
1613.23,1640.7,1592.19,1625.15
1611.66,1630.07,1582.96,1617.28
1620.21,1664.61,1610.04,1659.55
1656.75,1674.22,1646.68,1657.69
1647.96,1648.53,1597.1,1604.55
1609.74,1634.59,1562.39,1590.92
1585.47,1598.56,1563.86,1591.43
1596.57,1614.55,1593.09,1613.89
1654.98,1663.93,1634.9,1657.29
1656.28,1667.23,1628.68,1641.3
1639.67,1684.71,1635.75,1684.2
1688.78,1695.58,1659.14,1669.4
1669.24,1685.29,1639.68,1684.62
1681.22,1692.83,1672.81,1679.13
1678.24,1678.24,1588.97,1589.55
1576.44,1596.12,1540.93,1591.49
1583.96,1594.44,1550.2,1551.38
1540.22,1566.45,1529.5,1552.8
1552.1,1570.1,1532.06,1548.5
1540.64,1540.64,1512.52,1531.33
1531.25,1551.3,1528.23,1533.98
1540.19,1574.48,1540.19,1574.47
1559.99,1591.85,1544.93,1586.29
1583.87,1592.83,1572.58,1592.33
1590.61,1617.71,1570.08,1598.12
1593.1,1605.25,1587.8,1596.07
1594.5,1608.11,1582.02,1605.71
1607.79,1635.8,1607.79,1633.45
1636.7,1642.57,1627.59,1639.55
1638.23,1642.35,1627.07,1639.29
1641.93,1672.1,1641.93,1671.62
1679.72,1690.95,1662.28,1672.21
1755.22,1757.47,1703.59,1718.56
1715.28,1742.2,1711.65,1741.47
1746.52,1750.03,1724.68,1730.19
1730.7,1737.03,1715.83,1734.33
1736.99,1746.72,1725.23,1745.81
1745.88,1753.28,1738.0,1740.0
1736.21,1737.6,1654.49,1655.77
1641.14,1676.75,1633.9,1665.21
1662.05,1684.34,1653.6,1682.89
1682.36,1684.67,1666.31,1684.25
1681.77,1681.77,1637.49,1645.16
1642.62,1658.05,1636.26,1655.12
1653.81,1669.29,1653.51,1665.33
1648.75,1667.62,1632.69,1665.94
1668.14,1690.61,1668.14,1685.46
1688.54,1691.43,1675.66,1686.65
1685.35,1701.61,1665.39,1675.17
1674.43,1678.53,1646.35,1662.03
1659.54,1659.54,1611.16,1612.73
1619.64,1625.04,1596.66,1600.61
1598.76,1608.78,1577.9,1600.87
1599.75,1609.43,1587.12,1601.06
1601.61,1612.1,1567.25,1570.15
1561.8,1570.05,1541.41,1547.44
1547.91,1581.75,1547.91,1580.58
1581.8,1585.17,1571.71,1578.57
1578.35,1606.94,1577.86,1606.07
1605.6,1610.76,1596.22,1605.93
1605.2,1611.66,1566.72,1570.74
1568.27,1596.65,1564.4,1595.66
1596.06,1616.45,1591.86,1616.41
1612.41,1612.41,1592.85,1603.33
1601.57,1614.37,1596.56,1598.02
1565.46,1602.13,1558.1,1601.15
1601.52,1619.07,1598.78,1613.36
1614.39,1621.4,1608.74,1612.4
1612.7,1623.17,1601.89,1623.02
1622.48,1630.05,1619.74,1623.03
1627.12,1651.29,1624.28,1650.44
1652.67,1667.53,1649.59,1651.02
1648.35,1656.23,1640.28,1655.2
1655.9,1661.47,1650.0,1658.64
1658.66,1660.52,1634.03,1636.69
1659.74,1669.9,1657.05,1664.08
1665.13,1672.26,1656.86,1672.12
1683.78,1683.89,1655.41,1661.19
1659.7,1671.31,1658.67,1667.98
1668.16,1675.09,1653.01,1674.97
1675.2,1699.59,1673.44,1695.86
1695.35,1713.99,1687.05,1689.39
1689.63,1696.62,1672.88,1689.69
1689.61,1722.66,1689.51,1721.05
1727.92,1733.41,1719.16,1732.99
1735.3,1743.02,1728.29,1735.24
1733.64,1737.73,1720.84,1732.45
1731.59,1743.63,1731.22,1740.9
1744.61,1746.62,1724.1,1725.36
1722.74,1732.28,1709.77,1722.37
1720.78,1721.58,1704.77,1712.64
1711.51,1725.5,1709.77,1725.04
1725.52,1740.79,1722.22,1736.96
1740.06,1755.69,1740.06,1752.42
1768.14,1786.11,1763.11,1785.39
1784.22,1793.14,1771.86,1784.86
1784.52,1792.76,1771.02,1790.1
1790.63,1792.24,1774.14,1778.18
1776.51,1792.87,1773.23,1784.66
1787.7,1789.18,1766.31,1771.3
1768.63,1777.6,1758.31,1763.9
1762.4,1787.74,1760.88,1787.19
1788.58,1799.29,1784.35,1792.25
1792.6,1801.33,1786.34,1790.36
1789.65,1797.43,1753.49,1759.39
1756.46,1805.27,1756.46,1805.18
1807.03,1825.61,1789.91,1806.65
1804.89,1816.76,1791.95,1810.65
1836.21,1842.73,1803.22,1807.18
1804.37,1815.61,1788.29,1809.66
1811.47,1839.32,1811.47,1837.99
1838.68,1855.89,1833.2,1855.71
1856.92,1857.15,1834.84,1851.31
1851.4,1873.66,1850.15,1866.36
1853.19,1886.52,1846.01,1886.31
1889.53,1897.41,1862.93,1889.53
1885.86,1886.26,1865.22,1866.82
1860.95,1899.1,1858.6,1896.48
1896.93,1920.18,1870.96,1883.35
1878.7,1905.9,1852.1,1863.77
1868.17,1888.43,1841.82,1888.24
1888.54,1923.14,1878.7,1922.94
1930.93,1976.05,1926.72,1941.55
1934.64,1972.61,1925.15,1971.79
1977.53,2018.0,1977.53,2017.28
2013.07,2037.74,1988.93,2037.55
2031.3,2062.8,2010.79,2041.36
2051.47,2057.91,2022.63,2050.81
2042.18,2049.54,2022.38,2047.28
2042.38,2051.49,2016.47,2038.72
2005.99,2059.73,1992.54,2054.09
2058.77,2102.06,2058.77,2099.29
2106.3,2112.58,2087.6,2102.05
2103.82,2164.59,2100.56,2161.64
2167.36,2195.53,2159.32,2173.29
2175.37,2192.89,2097.41,2156.6
2152.59,2206.51,2145.79,2156.75
2133.36,2164.02,2090.39,2093.63
2085.06,2181.15,2084.27,2180.5
2189.68,2228.63,2182.17,2218.95
2224.42,2244.4,2195.63,2223.46
2226.0,2250.32,2212.9,2249.11
2255.24,2275.49,2241.2,2273.9
2277.28,2335.23,2277.28,2332.42
2342.17,2381.62,2315.99,2364.17
2356.26,2381.12,2332.92,2373.21
2372.46,2386.82,2339.9,2342.93
2334.27,2366.68,2321.91,2343.66
2437.85,2505.7,2424.93,2479.73
2478.06,2488.55,2461.07,2486.91
2489.95,2594.36,2489.95,2567.59
2585.41,2698.89,2585.41,2675.47
2728.18,2847.62,2684.82,2715.72
2668.58,2685.8,2617.02,2641.33
2621.07,2708.43,2620.62,2707.2
2711.05,2809.38,2691.36,2807.8
2838.11,2841.74,2770.99,2825.58
2819.37,2841.17,2763.88,2770.11
2745.32,2782.03,2652.58,2668.11
2818.65,2830.8,2757.21,2821.02
2828.39,2870.41,2742.59,2778.89
2760.93,2784.04,2679.71,2756.98
2761.88,2833.45,2761.88,2832.21
2857.89,2934.64,2857.89,2933.18
2964.68,2970.68,2851.91,2949.13
2955.41,2994.28,2927.72,2975.12
2946.5,2947.14,2853.82,2857.37
2805.96,2905.98,2720.83,2882.56
2897.25,2954.34,2885.86,2945.26
2959.39,2980.51,2901.76,2930.56
2926.08,2929.64,2766.75,2786.34
2744.81,2801.68,2706.29,2785.42
2791.49,2796.43,2666.86,2673.21
2658.07,2672.35,2610.33,2612.54
2612.84,2677.04,2541.53,2675.7
2688.96,2745.38,2681.33,2716.17
2725.13,2751.15,2691.27,2737.73
2741.48,2747.93,2704.37,2730.38
2729.84,2807.51,2728.78,2807.16
2819.13,2835.09,2801.31,2831.87
2836.82,2915.06,2823.37,2905.09
2923.66,2994.62,2923.66,2993.01
3018.17,3036.35,2975.83,2998.47
2999.09,3041.34,2960.75,3040.6
3048.83,3049.77,2763.39,2771.79
2734.6,2888.89,2732.87,2881.07
2877.2,2878.36,2760.9,2797.18
2792.93,2846.15,2777.8,2831.53
2827.67,2858.43,2723.07,2785.31
2776.16,2866.33,2756.96,2840.17
2851.75,2911.41,2849.64,2896.59
2904.18,2928.8,2871.46,2928.02
2934.49,2962.41,2891.81,2937.9
2945.91,2958.62,2904.74,2954.9
2958.1,2966.18,2932.23,2964.79
2933.67,2934.45,2868.81,2906.33
2905.98,2955.46,2905.98,2951.7
2964.09,2979.71,2899.03,2930.48
2864.26,3038.0,2852.86,3014.43
3024.78,3033.02,2998.8,3032.2
3042.1,3057.71,3020.95,3057.37
3080.6,3099.82,3059.37,3071.23
3071.81,3085.32,3008.14,3074.29
3083.93,3123.17,3069.47,3122.81
3126.03,3145.04,3103.78,3138.83
3140.67,3180.33,3052.08,3173.02
3179.8,3273.73,3176.53,3197.54
3178.5,3212.38,3157.03,3183.98
3196.59,3253.43,3196.59,3252.6
3265.67,3292.58,3251.52,3291.3
3295.98,3308.14,3266.56,3291.54
3286.15,3326.91,3259.62,3319.13
3333.41,3399.52,3333.26,3398.95
3405.23,3444.37,3351.11,3444.29
3454.41,3497.52,3428.78,3495.22
3503.23,3532.86,3488.08,3531.03
3537.22,3563.86,3504.15,3518.27
3523.22,3597.22,3523.22,3596.43
3611.62,3622.88,3510.5,3611.87
3614.67,3623.87,3564.23,3612.39
3610.02,3617.43,3358.92,3449.02
3460.89,3591.46,3460.89,3584.2
3615.79,3710.88,3615.79,3710.88
3736.14,3762.38,3689.12,3720.53
3708.57,3769.25,3653.99,3743.96
3766.48,3784.67,3732.6,3783.06
3788.75,3802.91,3720.6,3759.87
3784.27,3851.35,3759.48,3841.27
3937.93,3964.71,3901.33,3950.01
3961.1,4015.22,3875.37,4013.09
4021.41,4072.13,3991.48,4049.7
4024.41,4039.66,3949.37,4021.67
3970.65,4081.42,3940.36,4046.38
4055.83,4069.85,3891.36,3899.17
3890.81,3987.4,3845.23,3986.04
4002.49,4064.28,3982.99,4048.29
4041.38,4052.1,3999.16,4030.26
3902.35,4083.41,3892.98,4071.46
4091.13,4136.62,4086.82,4110.37
4125.43,4175.43,4093.91,4173.71
4188.68,4208.39,4089.38,4151.12
4133.18,4190.47,4111.25,4179.77
4288.98,4335.96,4262.02,4334.91
4087.4,4275.24,4015.51,4053.09
4006.28,4178.1,3858.04,4109.64
4120.62,4181.27,3966.98,4000.74
3981.82,3987.27,3659.09,3670.39
3564.42,3768.56,3404.14,3767.1
3781.37,3821.7,3682.79,3776.32
3787.7,3891.39,3779.5,3890.8
3900.03,3935.79,3852.05,3913.13
3942.01,4000.41,3930.74,3995.67
4011.67,4073.17,3910.0,4072.13
4110.74,4193.45,4102.04,4176.48
4162.21,4179.73,4085.78,4115.21
4085.65,4152.54,4067.36,4132.87
4195.39,4267.74,4193.31,4253.35
4247.74,4280.85,4209.56,4269.52
4269.46,4312.0,4164.27,4181.31
4170.89,4256.54,4147.04,4230.81
4230.97,4249.43,4024.49,4091.45
4102.79,4131.12,3912.41,3941.08
3863.25,3976.18,3818.85,3973.37
3985.72,4090.72,3948.29,4078.6
4080.18,4113.27,3912.81,3914.2
3824.29,3919.34,3779.81,3820.7
3800.23,3859.86,3724.18,3836.29
3854.72,3906.76,3821.46,3899.72
3769.63,3778.39,3614.53,3615.87
3599.82,3785.35,3563.54,3781.35
3809.66,3900.89,3782.73,3883.22
3895.9,3929.41,3841.8,3853.02
3837.8,3879.29,3812.13,3865.72
3874.04,3925.6,3861.04,3915.99
3920.83,3935.51,3878.17,3914.39
3920.64,3931.87,3820.57,3821.91
3809.56,3919.78,3767.22,3896.18
3880.85,3971.61,3861.9,3930.06
3918.54,3947.33,3887.59,3912.93
3918.4,4062.12,3918.4,4058.85
4091.24,4220.31,4091.24,4213.35
4238.31,4284.83,4192.72,4210.33
